Flow rate (kg / s)
0.013260127791666666
0.02310377645833333
0.022252929166666664
0.022174389416666662
0.023116866416666663
0.023077596541666665
0.023326305749999998
0.022933606999999995
0.023090686499999995
0.022881247166666664
0.02290742708333333
0.022881247166666664
0.022619447999999997
0.02263253795833333
0.02326085595833333
0.02318231620833333
0.022449278541666663
0.02248854841666666
0.02302523670833333
0.023234676041666662
0.023012146749999997
0.022383828749999994
0.023287035874999997
0.023012146749999997
0.022449278541666663
0.022331468916666663
0.022933606999999995
0.022580178124999996
0.02330012583333333
0.022462368499999996
0.022684897791666662
0.02310377645833333
0.023404845499999997
0.02267180783333333
0.022645627916666664
0.022776527499999998
0.02212202958333333
0.02271107770833333
0.02239691870833333
0.022684897791666662
0.02303832666666666
0.023051416624999998
0.022959786916666662
0.02310377645833333
0.023352485666666666
0.022933606999999995
0.022737257624999997
0.022252929166666664
0.022789617458333328
0.022030399874999995
0.022972876875
0.022684897791666662
0.022776527499999998
0.022776527499999998
0.023143046333333327
0.02267180783333333
0.022841977291666662
0.022724167666666663
0.022606358041666663
0.02269798775
0.023221586083333332
0.02184714045833333
0.02318231620833333
0.023143046333333327
0.02239691870833333
0.02271107770833333
0.02247545845833333
0.02377136433333333
0.023090686499999995
0.022344558874999997
0.023143046333333327
0.022841977291666662
0.023064506583333328
0.02353574508333333
0.022789617458333328
0.022802707416666665
0.023169226249999994
0.022868157208333326
0.02247545845833333
0.022684897791666662
0.022959786916666662
0.022684897791666662
0.022501638374999997
0.022331468916666663
0.022344558874999997
0.022593268083333333
0.022946696958333332
0.021873320374999998
0.022606358041666663
0.022108939624999994
0.022331468916666663
0.022619447999999997
0.02220056933333333
0.022776527499999998
0.02337866558333333
0.022999056791666663
0.022881247166666664
0.02365355470833333
0.023051416624999998
0.02247545845833333
0.02276343754166666
0.02192568020833333
0.02191259025
0.021153372666666663
0.02137590195833333
0.02129736220833333
0.020682134166666664
0.020014546291666664
0.019477857999999997
0.01909824920833333
0.017854703166666666
0.016964585999999997
0.016728966749999997
0.016126828666666662
0.015433060874999998
0.009477129833333332
0.008613192583333332
0.008678642374999998
0.008547742791666665
0.008377573333333332
0.008482292999999998
0.003128500041666666
0.0
