Flow rate (kg / s)
0.0058315764374999995
0.0074252788645833324
0.007615083260416666
0.007454731270833332
0.007552905958333332
0.007428551354166665
0.007435096333333332
0.007268199364583333
0.007323831687499999
0.0074023714374999985
0.007359829072916666
0.007431823843749999
0.007369646541666665
0.007448186291666666
0.007395826458333332
