Flow rate (kg / s)
0.004267326416666666
0.005432332708333332
0.0054748750729166655
0.0055435973541666655
0.005504327479166666
0.005510872458333333
0.0055665047812499995
0.005393062833333333
0.005550142333333332
0.005497782499999999
0.005556687312499999
0.005602502166666665
0.0054748750729166655
0.0054748750729166655
0.005501054989583332
